path_image,class
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-30/Occupied/2012-10-30_10_57_08#091.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-11-10/Occupied/2012-11-10_12_27_55#084.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-28/Empty/2012-10-28_14_57_10#035.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-11-09/Occupied/2012-11-09_14_06_53#062.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-18/Occupied/2012-09-18_16_35_15#089.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-08/Occupied/2012-11-08_10_30_36#015.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-19/Empty/2012-09-19_11_33_31#034.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-11-10/Occupied/2012-11-10_12_27_55#084.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-08/Occupied/2012-11-08_18_40_59#005.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-16/Occupied/2012-10-16_09_43_30#003.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-11-09/Occupied/2012-11-09_08_01_35#026.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-14/Occupied/2012-09-14_15_36_27#081.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-20/Occupied/2012-09-20_08_39_20#016.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-28/Empty/2012-10-28_12_27_03#036.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-16/Occupied/2012-10-16_09_43_30#003.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-17/Occupied/2012-10-17_08_49_39#039.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-08/Occupied/2012-11-08_16_35_53#004.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_07_42_34#059.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_07_42_34#059.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-09-21/Occupied/2012-09-21_12_05_25#025.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-17/Empty/2012-09-17_11_59_05#090.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-11/Empty/2012-11-11_12_04_01#054.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-14/Occupied/2012-09-14_15_36_27#081.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-17/Occupied/2012-09-17_12_09_05#008.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-18/Occupied/2012-09-18_12_05_03#048.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-18/Occupied/2012-09-18_12_05_03#048.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-15/Occupied/2012-09-15_12_47_16#024.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-19/Occupied/2012-09-19_10_38_29#065.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_09_47_39#069.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-16/Empty/2012-09-16_10_18_05#044.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-08/Occupied/2012-11-08_18_40_59#005.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-11-08/Occupied/2012-11-08_07_40_28#048.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-16/Empty/2012-10-16_13_33_42#003.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-09-28/Occupied/2012-09-28_15_51_24#018.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_10_37_42#020.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-11-10/Occupied/2012-11-10_12_27_55#084.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-16/Empty/2012-09-16_10_18_05#044.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-11-09/Occupied/2012-11-09_14_26_54#006.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-11-09/Empty/2012-11-09_17_32_03#012.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-15/Empty/2012-09-15_10_27_10#094.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-11-10/Occupied/2012-11-10_09_02_45#074.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-17/Empty/2012-09-17_13_09_08#003.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-28/Empty/2012-10-28_12_27_03#036.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-17/Occupied/2012-09-17_09_53_59#078.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-16/Empty/2012-10-16_13_33_42#003.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-13/Empty/2012-09-13_06_41_47#035.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-10-11/Empty/2012-10-11_11_46_42#058.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-13/Empty/2012-10-13_17_49_03#086.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-14/Occupied/2012-09-14_10_06_13#032.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-10-25/Occupied/2012-10-25_12_28_32#067.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-11-10/Empty/2012-11-10_14_43_02#046.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-14/Occupied/2012-09-14_15_36_27#081.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-15/Empty/2012-09-15_17_22_27#077.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-11-09/Occupied/2012-11-09_14_06_53#062.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-11-09/Occupied/2012-11-09_16_06_59#062.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-13/Occupied/2012-09-13_15_30_30#077.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-14/Empty/2012-10-14_09_44_45#054.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-12/Occupied/2012-09-12_12_16_56#028.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-19/Occupied/2012-09-19_17_23_46#064.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-11-09/Occupied/2012-11-09_13_56_53#073.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-28/Empty/2012-10-28_14_57_10#035.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-09-28/Occupied/2012-09-28_16_31_26#049.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-19/Empty/2012-09-19_12_28_33#064.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-27/Empty/2012-10-27_07_15_37#045.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-10-11/Empty/2012-10-11_11_46_42#058.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-15/Occupied/2012-09-15_12_47_16#024.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-27/Occupied/2012-09-27_10_35_03#051.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-20/Occupied/2012-09-20_08_39_20#016.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-14/Empty/2012-10-14_10_49_48#011.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-18/Occupied/2012-09-18_08_44_54#015.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-17/Occupied/2012-10-17_10_14_43#033.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-16/Empty/2012-09-16_17_53_23#005.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-17/Occupied/2012-10-17_08_49_39#039.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-18/Occupied/2012-09-18_09_49_57#087.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-09-19/Occupied/2012-09-19_10_23_28#086.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-31/Occupied/2012-10-31_10_18_10#057.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_07_42_34#059.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-27/Empty/2012-10-27_12_35_54#021.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-27/Occupied/2012-10-27_17_36_09#059.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-15/Empty/2012-10-15_11_15_54#094.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Rainy/2012-10-26/Occupied/2012-10-26_07_59_29#088.jpg,0
/datasets/PKLot/PKLotSegmented/PUC/Sunny/2012-10-15/Empty/2012-10-15_11_15_54#094.jpg,1
/datasets/PKLot/PKLotSegmented/PUC/Cloudy/2012-10-14/Empty/2012-10-14_06_44_37#006.jpg,1
