path_image,class
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-12/Empty/2013-03-12_07_00_01#018.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-17/Empty/2013-03-17_07_00_01#028.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-12/Occupied/2013-04-12_11_55_06#003.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-11/Occupied/2013-03-11_11_05_06#015.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-09/Occupied/2013-04-09_15_40_10#014.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-10/Empty/2013-03-10_10_20_04#036.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-22/Occupied/2013-03-22_11_50_06#028.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-12/Empty/2013-04-12_12_25_06#014.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-11/Occupied/2013-04-11_10_35_05#021.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-02/Empty/2013-03-02_15_45_11#025.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-10/Empty/2013-04-10_06_55_01#013.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-09/Occupied/2013-04-09_12_45_07#012.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-11/Occupied/2013-04-11_09_15_03#023.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-05/Occupied/2013-03-05_17_35_13#028.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-13/Occupied/2013-03-13_13_45_09#010.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-14/Occupied/2013-03-14_11_25_58#039.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-11/Occupied/2013-04-11_10_35_05#021.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-02-28/Occupied/2013-02-28_18_15_45#035.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-02/Empty/2013-03-02_09_15_03#008.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-02/Empty/2013-03-02_17_15_13#007.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-14/Occupied/2013-04-14_16_55_12#031.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-19/Occupied/2013-03-19_08_30_02#033.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-14/Occupied/2013-03-14_11_40_58#024.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-09/Empty/2013-03-09_08_35_03#018.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-16/Empty/2013-03-16_13_40_09#001.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-19/Occupied/2013-03-19_08_30_02#033.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-03/Empty/2013-03-03_14_10_09#012.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-02-22/Occupied/2013-02-22_12_40_07#017.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-16/Occupied/2013-04-16_09_30_03#032.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-04-13/Empty/2013-04-13_13_10_08#026.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-04-13/Empty/2013-04-13_17_15_12#027.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-15/Occupied/2013-03-15_17_20_13#009.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-16/Empty/2013-03-16_16_20_12#027.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-02-23/Empty/2013-02-23_10_45_04#019.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-12/Occupied/2013-03-12_08_35_03#019.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-14/Occupied/2013-03-14_12_20_59#013.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-13/Occupied/2013-03-13_13_45_09#010.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-21/Occupied/2013-03-21_08_35_03#031.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-14/Occupied/2013-03-14_12_10_59#010.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-03/Empty/2013-03-03_15_25_10#003.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-04-13/Occupied/2013-04-13_14_25_09#009.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-17/Empty/2013-03-17_13_25_08#017.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-04-12/Occupied/2013-04-12_11_25_05#034.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-11/Empty/2013-03-11_16_50_12#004.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-12/Occupied/2013-03-12_15_20_10#022.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Sunny/2013-03-16/Empty/2013-03-16_16_20_12#027.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-12/Empty/2013-03-12_07_00_01#018.jpg,1
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-18/Occupied/2013-03-18_17_00_12#017.jpg,0
/datasets/PKLot/PKLotSegmented/UFPR05/Cloudy/2013-03-19/Occupied/2013-03-19_09_40_04#004.jpg,0
